"","participant.label","(Intercept)","flying.weight","diet.weight","electricity.weight","commute.weight","regional.weight","recycling.weight","gender","age","income","education","cc_concern.mean","total_co2","conservative_liberal.binary","conservative_liberal","policy.car","policy.flying","policy.recycle","policy.RE","policy.meat","policy.regional_food","footprint.electricity","footprint.regional","footprint.recycling","footprint.diet","footprint.travel.car","footprint.travel.bus","footprint.travel.train","footprint.flying","footprint.public.transport"
"148","6149a0903f726fd4d9b1df7f",1.03187772548909,1.31085933116638,0.781674220717692,0.906763079809245,0.461090092287445,0.841162601811511,1.47444779141612,"Male",62,"> 45.001£","Compulsory education",4,7.9,"left-leaning",5,3.5,3,6,4,3.5,4,1.294697,-0.33,-0.0575,2.282,1.0872,0,0,3.59,0
"149","615f09d51152027754156b2b",3.1030873942713,0.838039434487758,1.30379043191482,0.289956946405837,0.486678276816819,0.552979296578478,0.814444176707235,"Male",53,"< 18.000£","Higher education (Bachelor, Master, PhD)",4,3,"left-leaning",5,3.5,5,4,1.5,3.5,4.5,0.6988837,-0.22,-0.0575,2.282,0.2726,0,0,0.36,0
"150","61605d5958194ce00c7b9c91",2.67334727303587,1.62578556947952,0.537132050204808,0.556331910609039,0.291879120181303,0.535790510796636,0.949260660571465,"Female",38,"18.000£ to 23.000£","Further education",4.75,3.8,"left-leaning",5,4.5,3.5,4,4,4,4.5,1.294697,0,-0.0575,2.282,0.2726,0,0,0.36,0
"151","61f2ae2da09e72f23cbafa4f",8.19276332393743,-1.34981791525041,-1.60273803952217,-0.384068498438764,0.00661247270892956,-0.808399749181417,-1.131488296797,"Male",25,"< 18.000£","Higher education (Bachelor, Master, PhD)",4,4.7,"left-leaning",5,4.5,3.5,4.5,4.5,5.5,5.5,1.294697,0,-0.0575,3.16,0.2726,0,0,0,0
"152","61fa9016d42cb19beec49061",1.78418879973806,1.2656495058526,1.30841402119371,0.678487961643465,0.391301801389736,0.676646606025654,0.949780170739805,"Male",50,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.25,6.5,"left-leaning",5,6,4.5,5.5,4.5,3,3.5,0.6988837,-0.22,-0.0575,2.282,0,0.1555,0.0729,3.59,0.1142
"153","61fa9090d42cb19beec49175",3.07512483266843,0.795848709507054,0.203398068941707,0.553473839995256,0.206279121697193,0.351455335190724,0.636095583082316,"Female",29,"23.001£ to 30.500£","Further education",5.5,3.3,"left-leaning",4,5.5,5,3,2.5,1.5,3,1.294697,-0.22,-0.0575,2.282,0,0,0,0,0
"154","62029b31ef1cb18a1337c7be",0.908613902440975,0.982534677545248,0.569391195779683,0.690202867881666,0.0789757289391742,0.484314911348425,0.902001675412204,"Female",49,"< 18.000£","Further education",5.25,4.3,"left-leaning",5,2.5,4,4.5,1.5,2.5,2.5,1.294697,-0.33,-0.0575,2.282,1.0872,0,0,0,0
"155","6274f9115634950cf5970f1c",2.20203019653908,2.21773643604901,1.26859510943614,0.944585311439811,0.553349896217244,0.972331335883739,1.42703321436873,"Male",43,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,1.5,"left-leaning",1,6.5,6,5.5,4.5,6.5,4.5,0.6988837,-0.22,-0.0575,1.053,0,0,0.0729,0,0.03645
"156","6277fb597942c07d74b16b98",2.78702039034219,0.90410236544528,1.00063953707424,0.377589410439317,0.209255904791065,0.466555678235024,0.723894124433537,"Female",33,"> 45.001£","Higher education (Bachelor, Master, PhD)",6,10.5,"left-leaning",3,6.5,6,6,6.5,6.5,7,1.294697,-0.22,-0.0575,2.282,0.2726,0.1555,0.0729,6.74,0.1142
"157","627e76aae54a59191fa81f08",2.6108947409836,1.25432446064386,1.0654041243205,0.833518251624466,0.52284359825438,0.768258609621139,1.08385180242882,"Female",22,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5.5,4.8,"left-leaning",2,6.5,4.5,6.5,5.5,5,6,1.294697,-0.11,-0.0575,1.431,1.0872,0.1555,0.0729,0.9,0.1142
"158","62a0f6d97132dba61b6ea5b1",2.03472454362412,1.40740587483975,1.09300440485767,1.09902325717511,0.706714836138595,0.974554246720218,1.41518955208794,"Male",31,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,5.9,"left-leaning",5,6,6,5.5,6,5,5.5,0.6988837,-0.22,-0.0575,2.282,1.0872,0,0,2.07,0
"159","62a133f31c71d01e25386981",2.95207219438363,1.55150821687282,1.13914972861962,0.339588459358761,0.36190297511197,0.552274223388451,0.856598829417031,"Female",47,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4,3.8,"right-leaning",6,4,3.5,5,4,3.5,4.5,0.6988837,-0.33,-0.0575,2.282,0.2726,0,0,0.9,0
"160","62b0a3fa60084743d22ad31c",2.18426532793578,1.31347841008434,1.32360821899371,0.728543845998247,0.609227426609355,0.876308589657849,1.34054596976255,"Female",33,"18.000£ to 23.000£","Further education",5,8.4,"left-leaning",5,4.5,1.5,6,4,1,3,1.294697,-0.22,-0.0575,2.282,4.0896,0,0.0729,0.9,0.03645
"161","62b5d90d09660072824f68cf",2.86654491093436,1.35507310708047,0.767787161349613,0.359065773073087,0.272506269726643,0.404834756075169,0.661357371738027,"Male",37,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,5.3,"left-leaning",3,4.5,4.5,4,4.5,4.5,6,0.6988837,-0.22,-0.0575,2.282,0.2726,0.1555,0.0729,2.07,0.1142
"162","62b84bc871daedd6295f2a55",2.77715508012839,1.75617432227036,0.525547076918314,0.611659628525022,0.309321934396885,0.479745365866063,0.762276514953232,"Female",55,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,6.3,"left-leaning",5,3.5,3,3,3.5,3,3,0.6988837,-0.11,-0.0575,1.431,4.0896,0.1555,0.0729,0,0.1142
"163","62bcbc7df297dff85dfa7857",3.5108287864395,0.786274680225733,0.971577402216595,0.440843992685551,0.5444211613654,0.592122279459927,0.905626489173845,"Male",61,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,7.7,"right-leaning",6,4,2.5,3.5,3.5,3.5,4,0.6988837,-0.11,-0.0575,2.282,1.0872,0.1555,0.0729,3.59,0.1142
"164","62c7e2035db496124cf69b56",4.34986999148577,1.18237642786446,0.937169117103698,0.527199336268467,0.544601279595821,0.639730307384964,0.893356991202332,"Female",45,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5.75,4.6,"left-leaning",4,5,2,7,4,4,5.5,0.1031,-0.11,-0.0575,2.282,0.2726,0,0.0729,2.07,0.03645
"165","62d133d8355730e56a6722dc",3.2490210973577,1.51122188488929,0.609708899938575,0.24619728289697,0.216437104235802,0.329585861145336,0.594847263458955,"Male",33,"> 45.001£","Further education",5.5,5.5,"right-leaning",7,3.5,4.5,4.5,3,2.5,4,1.294697,-0.33,-0.0575,2.282,0.2726,0,0,2.07,0
"166","62e154b0682e270b4acdf5ee",1.44584890290734,1.39830252244005,1.14723226551707,0.875759478476792,0.519543052538864,0.859073463442641,1.33898981714607,"Male",32,"23.001£ to 30.500£","Further education",2.75,3.3,"left-leaning",5,3.5,3.5,3.5,4,3.5,3.5,1.294697,-0.33,-0.0575,2.282,0,0.1555,0,0,0.07775
"167","62e98117d8254c5e98e64592",4.11121302221986,0.212652290423495,0.0163195490089854,0.332552016591765,0.488742529825893,0.359616044366628,0.792061937500869,"Female",51,"> 45.001£","Further education",3,10,"right-leaning",6,4,4,4,4,4,4,1.294697,-0.22,-0.0575,2.282,0,0,0,6.74,0
"168","62fb794d58e8f2902c9a5f13",3.66257646744338,0.244302145842894,0.493757135948546,0.298142041079226,0.248230388601469,0.398439312185965,0.769174150578369,"Female",26,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",3,4.8,"left-leaning",3,4,3,3,4,2,4.5,1.294697,-0.22,-0.0575,1.431,0.2726,0,0,2.07,0
"169","62fb7bd5e0c65f772ce189c8",2.55642756307356,0.934908856031489,1.81388539676783,0.354541898394844,0.37410966290068,0.74340916364498,1.07296271943912,"Female",47,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",6,1.5,"left-leaning",4,6,6,6.5,6,7,7,0.1031,-0.11,-0.0575,1.053,0.2726,0.1555,0.0729,0,0.1142
"170","62fcedae37fcdac16269c7f0",1.1164125179158,1.22163461057117,0.748971597178549,0.571955580535179,0.154203929590313,0.393765204911193,0.655037240436944,"Male",20,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5,3.8,"left-leaning",5,4,3,4,3.5,3.5,5,0.6988837,-0.33,-0.0575,2.282,0.2726,0,0,0.9,0
"171","631121b9300114184c43848c",1.6468266413837,1.03529235314287,0.794800926439953,0.79698088535539,0.391084038230337,0.623287020815607,0.972310473336899,"Male",42,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",3.5,4,"left-leaning",3,3.5,5,4.5,3.5,4,4.5,1.294697,0,-0.0575,2.282,0.2726,0.1555,0.0729,0,0.1142
"172","631625a868c124694850420c",2.32875475879792,0.560627717936241,0.174435655241427,1.11486769698419,0.760367694581638,0.840201167597562,1.45964769968427,"Male",22,"< 18.000£","Further education",2.25,3.2,"right-leaning",6,4.5,3,4,3,3,3.5,1.294697,-0.33,-0.0575,2.282,0,0,0,0,0
"173","6319fb160fc7f174e5861d1d",2.03618414054109,1.89491024628092,1.01543209722059,0.566965479301971,0.356885373025547,0.568282179144882,0.856424891432007,"Female",37,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",5,7.4,"right-leaning",6,4,3,4,4,3.5,4,0.6988837,-0.22,0,2.282,1.0872,0,0,3.59,0
"174","634825209775febdbe9c9825",1.65205585299184,0.413495990909274,0.426000583614411,0.914540870564449,0.231026082213368,0.526119226450016,0.838968834237102,"Male",46,"23.001£ to 30.500£","Further education",6,2.5,"left-leaning",3,5,2.5,4,4,4,4,0.1031,0,-0.0575,2.282,0,0.1555,0,0,0.07775
"175","637f7c23658dbd7bcdd9e193",2.45855836830755,1.2320353374346,0.629117691465781,1.00601644290647,0.569498632376419,0.657275372783531,0.883294719611625,"Male",19,"< 18.000£","Further education",2.75,7,"right-leaning",8,4,3.5,3.5,4,3.5,4.5,1.294697,-0.33,-0.0575,2.282,0,0.1555,0.0729,3.59,0.1142
"176","637f8e8b4aab8c4f8af7e09b",1.79826660534745,1.18696516275772,0.76380934890369,0.635421222306967,0.266211001532946,0.596172060339698,1.03181668711598,"Male",49,"30.501£ to 45.000£","Higher education (Bachelor, Master, PhD)",4.5,4.9,"left-leaning",5,4,3,5.5,3.5,4.5,4.5,0.6988837,-0.11,-0.0575,1.053,3.27168,0,0,0,0
"177","637fa9a2ca0c2fa078910c4b",3.75304123580859,1.66653979405545,0.966203163499816,0.562121447441045,0.529092051331023,0.58613303935439,0.764760908060963,"Male",36,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.5,3.8,"right-leaning",7,4,3.5,5.5,4.5,3.5,3,1.294697,0,-0.0575,2.282,0.2726,0,0,0.36,0
"178","6380e6f4701835df21c0d764",1.99849051473027,0.334942286516261,0.943090683580627,0.287016136323276,-0.0273960774129168,0.330888961088875,0.586585573168967,"Male",39,"> 45.001£","Further education",1,5.4,"left-leaning",4,4,2.5,4,4,1,4,0.1031,-0.22,-0.0575,2.282,3.27168,0,0,0,0
"179","63a445e39a2fcc9bc2558d74",1.78640914706043,1.37622550064149,0.779958463730938,0.556393165842836,0.151990923541586,0.463795292642679,0.764074093866605,"Male",69,"18.000£ to 23.000£","Compulsory education",6,2.6,"left-leaning",5,4,4.5,6,5,4.5,5,0.6988837,-0.33,-0.0575,1.234,1.0872,0,0,0,0
"180","63c014d48a1fb74f916f4158",2.07744278992689,0.863813123143251,0.982881882330498,0.388481777191004,0.111060603292585,0.429910333142695,0.70584909159964,"Female",59,"< 18.000£","Further education",6,1,"left-leaning",3,6.5,5,5,5,5.5,5.5,0.1031,-0.22,-0.0575,1.053,0,0.1555,0,0,0.07775
"181","63ced8d2c8d001d1d5057196",2.91699582557788,1.64567939780115,1.17834019068761,0.358171268729511,0.380467187756906,0.566744341591495,0.860666929507607,"Male",43,"> 45.001£","Higher education (Bachelor, Master, PhD)",6,11,"left-leaning",4,6,4.5,6,6,6,6,0.6988837,-0.11,-0.0575,1.431,2.0414,0.1555,0.0729,6.74,0.1142
"182","63d141f040c855b7fb494d13",4.12511946533766,1.18623712931982,0.0826735830547514,1.30543508259432,1.22219513423613,0.979448120139477,1.48633001240752,"Female",31,"30.501£ to 45.000£","Further education",3.25,6.9,"right-leaning",6,2.5,1,4,3,3,6,1.294697,-0.44,-0.0575,2.282,0.2726,0,0,3.59,0
"183","63d148b0da246ce02c8bd22b",1.51031318301332,1.3392125004252,1.6513900185909,0.873044276006806,0.495981067948319,0.954192820288942,1.3556945295625,"Female",31,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,4.1,"left-leaning",2,6,5.5,5,5.5,7,5.5,1.294697,-0.11,-0.0575,0.955,1.0872,0,0,0.9,0
"184","63d69163ecd60f16ced6c9c4",1.15584905640498,1.54806081058432,2.14460423742516,0.679799428855885,0.51350935177368,0.942882557716859,1.2777651096132,"Male",26,"< 18.000£","Further education",4.25,3.5,"left-leaning",5,2.5,5,3.5,3.5,4,4.5,1.294697,-0.22,0,2.282,0,0.1555,0,0,0.07775
"185","63d79c350c185ab8036d2a68",4.03463976130764,1.78628451283608,0.535559762045901,0.355995532391937,0.288084012096761,0.398390107412213,0.635164949050821,"Male",34,"23.001£ to 30.500£","Higher education (Bachelor, Master, PhD)",6,1.9,"left-leaning",1,6.5,7,6.5,4,5.5,7,0.6988837,0,-0.0575,1.053,0,0.1555,0.0729,0.36,0.1142
"186","63e52aac7a653a43be0247aa",1.97393778673647,1.60091212887227,0.713476960168193,0.349722488371234,0.0250790118227958,0.273533263780311,0.464871103438544,"Male",34,"> 45.001£","Higher education (Bachelor, Master, PhD)",6,3.5,"left-leaning",3,6,4,6,5.5,4.5,4.5,1.294697,0,-0.0575,2.282,0,0,0,0.36,0
"187","63e538e14e8b1ae8b460d8bf",2.73569922134129,0.588325840734769,0.472216757117793,0.557307586084345,0.309707081958423,0.459628408761668,0.807178746917205,"Male",37,"> 45.001£","Further education",6,2.2,"left-leaning",1,7,6,7,4,7,7,0.1031,-0.33,-0.0575,1.234,0.2726,0,0.0729,0.9,0.03645
"188","63ea42db4a818f990ef95828",1.3754861430716,0.276765638416854,1.14381740363954,0.51780271288941,0.432062764838292,0.756667592883524,1.38932918373718,"Male",36,"> 45.001£","Higher education (Bachelor, Master, PhD)",5,5.7,"left-leaning",2,5,6,5.5,4,4.5,6.5,0.6988837,-0.22,-0.0575,2.282,0.2726,0.6201,0,2.07,0.31005
"189","63ea95f2da4247bb899a1119",1.65534271610712,1.33687305984018,1.15463603978416,1.09316386621875,0.803058857799957,0.980824569513326,1.43261277272236,"Female",37,"< 18.000£","Higher education (Bachelor, Master, PhD)",5.75,3.6,"left-leaning",4,5,3,6,4.5,4.5,5,1.294697,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"190","63f77cac11a2ddb8e7276c44",6.64670181675487,0.565693357667131,0.153861554807149,0.199275376371604,0.704598532580277,0.340706381457207,0.532428038441521,"Female",62,"< 18.000£","Further education",4.25,5,"right-leaning",6,3.5,1,3,2,1,3,1.294697,0,-0.0575,1.431,0.2726,0,0,2.07,0
"191","6421c5ce0498d13b6d20419c",3.97765262277835,0.982210127013976,0.827024321460207,0.193734380651073,0.277059317196211,0.331126284062111,0.486389882030229,"Female",32,"23.001£ to 30.500£","Further education",5,4.1,"left-leaning",5,4.5,5,5,4,3.5,4.5,0.6988837,0,-0.0575,2.282,0.2726,0,0,0.9,0
"192","6480c46e98f143d5415295e1",4.81137417557679,0.957498303347538,0.255905631753186,0.353315680997334,0.508388207144228,0.364902983972628,0.605837822334665,"Male",62,"< 18.000£","Compulsory education",2.25,4.4,"right-leaning",6,2.5,4,6,3.5,2,4.5,1.294697,-0.22,-0.0575,2.282,1.0872,0,0,0,0
"193","64835b5840bc93bf8c400aeb",2.75047365792762,2.16775553349723,1.24516604765968,0.886818885702501,0.754965819602814,0.987131513631596,1.44822303077212,"Female",58,"18.000£ to 23.000£","Higher education (Bachelor, Master, PhD)",5.75,3.3,"right-leaning",6,5.5,6,6,4.5,6,6,1.294697,-0.22,-0.0575,1.234,1.0872,0,0,0,0
"194","64842953934f4be66c7f6fc2",7.69485160457786,-1.47969891984746,-0.808645466573875,-0.638235786019875,0.168633549370494,-0.526136257070456,-0.566646443513745,"Female",54,"> 45.001£","Compulsory education",4.75,8.9,"left-leaning",5,5,3.5,5,3.5,3.5,3,1.294697,-0.22,-0.0575,3.16,1.0872,0,0,3.59,0
"195","64fb2212b9a3b757d0d70767",2.5458012225246,0.904261554906844,1.22348283379997,0.610612782965141,0.497286067643757,0.737891224175735,1.11851174536329,"Female",57,"30.501£ to 45.000£","Further education",6,1.6,"right-leaning",6,6,6.5,7,7,7,7,0.6988837,-0.33,-0.0575,1.053,0.2726,0,0,0,0
"196","651be6560ce8a69af588fb31",3.04596102805261,0.77979397880541,0.630475304230371,0.347096945501019,0.180115679657457,0.33475252999157,0.564976294462753,"Male",54,"> 45.001£","Further education",5,4.1,"right-leaning",6,4,4,3,3.5,3,6,0.6988837,0,-0.0575,2.282,1.0872,0,0.0729,0.36,0.03645
"197","651c11304182690d4a93ef00",1.42189989274164,1.37850533085901,0.614634961254462,0.760441942035011,0.219345146840447,0.522839847433062,0.858019653673906,"Male",62,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,2.4,"left-leaning",4,5,6,4.5,4,4.5,4.5,0.1031,-0.22,-0.0575,2.282,0.2726,0,0,0,0
"198","652c3417a11e952e735149b6",1.90112087949039,-0.258978508537441,0.402262862741421,0.836432647518728,0.736676159785469,0.707361097214584,1.29437371310032,"Female",44,"30.501£ to 45.000£","Further education",6,6.8,"right-leaning",10,5,4,3.5,4,1.5,2.5,0.6988837,-0.11,-0.0575,3.16,1.0872,0,0,2.07,0
"199","653bb95b0268ecbcadfb3c08",1.3238180399726,1.25068305181755,0.791134141504052,0.57525813733125,0.150771493685153,0.45392600308798,0.76440162206778,"Female",48,"< 18.000£","Higher education (Bachelor, Master, PhD)",6,3.2,"left-leaning",4,4.5,5,6,4.5,6,6,0.6988837,0,-0.0575,2.282,0.2726,0,0,0.36,0
